,date_time,date_time_str
3308,1662885961.0,2022-09-11 09:46:01.000000
3309,1662885961.25,2022-09-11 09:46:01.250000
3310,1662885961.5,2022-09-11 09:46:01.500000
3311,1662885961.75,2022-09-11 09:46:01.750000
3312,1662885962.0,2022-09-11 09:46:02.000000
3313,1662885962.25,2022-09-11 09:46:02.250000
3314,1662885962.5,2022-09-11 09:46:02.500000
3315,1662885962.75,2022-09-11 09:46:02.750000
3316,1662885963.0,2022-09-11 09:46:03.000000
3317,1662885963.25,2022-09-11 09:46:03.250000
3318,1662885963.5,2022-09-11 09:46:03.500000
3319,1662885963.75,2022-09-11 09:46:03.750000
3320,1662885964.0,2022-09-11 09:46:04.000000
3321,1662885964.25,2022-09-11 09:46:04.250000
3322,1662885964.5,2022-09-11 09:46:04.500000
3323,1662885964.75,2022-09-11 09:46:04.750000
3324,1662885965.0,2022-09-11 09:46:05.000000
3325,1662885965.25,2022-09-11 09:46:05.250000
3326,1662885965.5,2022-09-11 09:46:05.500000
3327,1662885965.75,2022-09-11 09:46:05.750000
3328,1662885966.0,2022-09-11 09:46:06.000000
3329,1662885966.25,2022-09-11 09:46:06.250000
3330,1662885966.5,2022-09-11 09:46:06.500000
3331,1662885966.75,2022-09-11 09:46:06.750000
3332,1662885967.0,2022-09-11 09:46:07.000000
3333,1662885967.25,2022-09-11 09:46:07.250000
3334,1662885967.5,2022-09-11 09:46:07.500000
3335,1662885967.75,2022-09-11 09:46:07.750000
3336,1662885968.0,2022-09-11 09:46:08.000000
3337,1662885968.25,2022-09-11 09:46:08.250000
3338,1662885968.5,2022-09-11 09:46:08.500000
3339,1662885968.75,2022-09-11 09:46:08.750000
3340,1662885969.0,2022-09-11 09:46:09.000000
3341,1662885969.25,2022-09-11 09:46:09.250000
3342,1662885969.5,2022-09-11 09:46:09.500000
3343,1662885969.75,2022-09-11 09:46:09.750000
3344,1662885970.0,2022-09-11 09:46:10.000000
3345,1662885970.25,2022-09-11 09:46:10.250000
3346,1662885970.5,2022-09-11 09:46:10.500000
3347,1662885970.75,2022-09-11 09:46:10.750000
3348,1662885971.0,2022-09-11 09:46:11.000000
3349,1662885971.25,2022-09-11 09:46:11.250000
3350,1662885971.5,2022-09-11 09:46:11.500000
3351,1662885971.75,2022-09-11 09:46:11.750000
3352,1662885972.0,2022-09-11 09:46:12.000000
3353,1662885972.25,2022-09-11 09:46:12.250000
3354,1662885972.5,2022-09-11 09:46:12.500000
3355,1662885972.75,2022-09-11 09:46:12.750000
3356,1662885973.0,2022-09-11 09:46:13.000000
3357,1662885973.25,2022-09-11 09:46:13.250000
3358,1662885973.5,2022-09-11 09:46:13.500000
3359,1662885973.75,2022-09-11 09:46:13.750000
3360,1662885974.0,2022-09-11 09:46:14.000000
3361,1662885974.25,2022-09-11 09:46:14.250000
3362,1662885974.5,2022-09-11 09:46:14.500000
3363,1662885974.75,2022-09-11 09:46:14.750000
3364,1662885975.0,2022-09-11 09:46:15.000000
3365,1662885975.25,2022-09-11 09:46:15.250000
3366,1662885975.5,2022-09-11 09:46:15.500000
3367,1662885975.75,2022-09-11 09:46:15.750000
3368,1662885976.0,2022-09-11 09:46:16.000000
3369,1662885976.25,2022-09-11 09:46:16.250000
3370,1662885976.5,2022-09-11 09:46:16.500000
3371,1662885976.75,2022-09-11 09:46:16.750000
3372,1662885977.0,2022-09-11 09:46:17.000000
3373,1662885977.25,2022-09-11 09:46:17.250000
3374,1662885977.5,2022-09-11 09:46:17.500000
3375,1662885977.75,2022-09-11 09:46:17.750000
3376,1662885978.0,2022-09-11 09:46:18.000000
3377,1662885978.25,2022-09-11 09:46:18.250000
3378,1662885978.5,2022-09-11 09:46:18.500000
3379,1662885978.75,2022-09-11 09:46:18.750000
3380,1662885979.0,2022-09-11 09:46:19.000000
3381,1662885979.25,2022-09-11 09:46:19.250000
3382,1662885979.5,2022-09-11 09:46:19.500000
3383,1662885979.75,2022-09-11 09:46:19.750000
3384,1662885980.0,2022-09-11 09:46:20.000000
3385,1662885980.25,2022-09-11 09:46:20.250000
3386,1662885980.5,2022-09-11 09:46:20.500000
3387,1662885980.75,2022-09-11 09:46:20.750000
3388,1662885981.0,2022-09-11 09:46:21.000000
3389,1662885981.25,2022-09-11 09:46:21.250000
3390,1662885981.5,2022-09-11 09:46:21.500000
3391,1662885981.75,2022-09-11 09:46:21.750000
3392,1662885982.0,2022-09-11 09:46:22.000000
3393,1662885982.25,2022-09-11 09:46:22.250000
3394,1662885982.5,2022-09-11 09:46:22.500000
3395,1662885982.75,2022-09-11 09:46:22.750000
3396,1662885983.0,2022-09-11 09:46:23.000000
3397,1662885983.25,2022-09-11 09:46:23.250000
3398,1662885983.5,2022-09-11 09:46:23.500000
3399,1662885983.75,2022-09-11 09:46:23.750000
3400,1662885984.0,2022-09-11 09:46:24.000000
3401,1662885984.25,2022-09-11 09:46:24.250000
3402,1662885984.5,2022-09-11 09:46:24.500000
3403,1662885984.75,2022-09-11 09:46:24.750000
3404,1662885985.0,2022-09-11 09:46:25.000000
3405,1662885985.25,2022-09-11 09:46:25.250000
3406,1662885985.5,2022-09-11 09:46:25.500000
3407,1662885985.75,2022-09-11 09:46:25.750000
3408,1662885986.0,2022-09-11 09:46:26.000000
3409,1662885986.25,2022-09-11 09:46:26.250000
3410,1662885986.5,2022-09-11 09:46:26.500000
3411,1662885986.75,2022-09-11 09:46:26.750000
3412,1662885987.0,2022-09-11 09:46:27.000000
3413,1662885987.25,2022-09-11 09:46:27.250000
3414,1662885987.5,2022-09-11 09:46:27.500000
3415,1662885987.75,2022-09-11 09:46:27.750000
3416,1662885988.0,2022-09-11 09:46:28.000000
3417,1662885988.25,2022-09-11 09:46:28.250000
3418,1662885988.5,2022-09-11 09:46:28.500000
3419,1662885988.75,2022-09-11 09:46:28.750000
3420,1662885989.0,2022-09-11 09:46:29.000000
3421,1662885989.25,2022-09-11 09:46:29.250000
3422,1662885989.5,2022-09-11 09:46:29.500000
3423,1662885989.75,2022-09-11 09:46:29.750000
3424,1662885990.0,2022-09-11 09:46:30.000000
3425,1662885990.25,2022-09-11 09:46:30.250000
3426,1662885990.5,2022-09-11 09:46:30.500000
3427,1662885990.75,2022-09-11 09:46:30.750000
3428,1662885991.0,2022-09-11 09:46:31.000000
3429,1662885991.25,2022-09-11 09:46:31.250000
3430,1662885991.5,2022-09-11 09:46:31.500000
3431,1662885991.75,2022-09-11 09:46:31.750000
3432,1662885992.0,2022-09-11 09:46:32.000000
3433,1662885992.25,2022-09-11 09:46:32.250000
3434,1662885992.5,2022-09-11 09:46:32.500000
3435,1662885992.75,2022-09-11 09:46:32.750000
3436,1662885993.0,2022-09-11 09:46:33.000000
3437,1662885993.25,2022-09-11 09:46:33.250000
3438,1662885993.5,2022-09-11 09:46:33.500000
3439,1662885993.75,2022-09-11 09:46:33.750000
3440,1662885994.0,2022-09-11 09:46:34.000000
3441,1662885994.25,2022-09-11 09:46:34.250000
3442,1662885994.5,2022-09-11 09:46:34.500000
3443,1662885994.75,2022-09-11 09:46:34.750000
3444,1662885995.0,2022-09-11 09:46:35.000000
3445,1662885995.25,2022-09-11 09:46:35.250000
3446,1662885995.5,2022-09-11 09:46:35.500000
3447,1662885995.75,2022-09-11 09:46:35.750000
3448,1662885996.0,2022-09-11 09:46:36.000000
3449,1662885996.25,2022-09-11 09:46:36.250000
3450,1662885996.5,2022-09-11 09:46:36.500000
3451,1662885996.75,2022-09-11 09:46:36.750000
3452,1662885997.0,2022-09-11 09:46:37.000000
3453,1662885997.25,2022-09-11 09:46:37.250000
3454,1662885997.5,2022-09-11 09:46:37.500000
3455,1662885997.75,2022-09-11 09:46:37.750000
3456,1662885998.0,2022-09-11 09:46:38.000000
3457,1662885998.25,2022-09-11 09:46:38.250000
3458,1662885998.5,2022-09-11 09:46:38.500000
3459,1662885998.75,2022-09-11 09:46:38.750000
3460,1662885999.0,2022-09-11 09:46:39.000000
3461,1662885999.25,2022-09-11 09:46:39.250000
3462,1662885999.5,2022-09-11 09:46:39.500000
3463,1662885999.75,2022-09-11 09:46:39.750000
3464,1662886000.0,2022-09-11 09:46:40.000000
3465,1662886000.25,2022-09-11 09:46:40.250000
3466,1662886000.5,2022-09-11 09:46:40.500000
3467,1662886000.75,2022-09-11 09:46:40.750000
3468,1662886001.0,2022-09-11 09:46:41.000000
3469,1662886001.25,2022-09-11 09:46:41.250000
3470,1662886001.5,2022-09-11 09:46:41.500000
3471,1662886001.75,2022-09-11 09:46:41.750000
3472,1662886002.0,2022-09-11 09:46:42.000000
3473,1662886002.25,2022-09-11 09:46:42.250000
3474,1662886002.5,2022-09-11 09:46:42.500000
3475,1662886002.75,2022-09-11 09:46:42.750000
3476,1662886003.0,2022-09-11 09:46:43.000000
3477,1662886003.25,2022-09-11 09:46:43.250000
3478,1662886003.5,2022-09-11 09:46:43.500000
3479,1662886003.75,2022-09-11 09:46:43.750000
3480,1662886004.0,2022-09-11 09:46:44.000000
3481,1662886004.25,2022-09-11 09:46:44.250000
3482,1662886004.5,2022-09-11 09:46:44.500000
3483,1662886004.75,2022-09-11 09:46:44.750000
3484,1662886005.0,2022-09-11 09:46:45.000000
3485,1662886005.25,2022-09-11 09:46:45.250000
3486,1662886005.5,2022-09-11 09:46:45.500000
3487,1662886005.75,2022-09-11 09:46:45.750000
3488,1662886006.0,2022-09-11 09:46:46.000000
3489,1662886006.25,2022-09-11 09:46:46.250000
3490,1662886006.5,2022-09-11 09:46:46.500000
3491,1662886006.75,2022-09-11 09:46:46.750000
3492,1662886007.0,2022-09-11 09:46:47.000000
3493,1662886007.25,2022-09-11 09:46:47.250000
3494,1662886007.5,2022-09-11 09:46:47.500000
3495,1662886007.75,2022-09-11 09:46:47.750000
3496,1662886008.0,2022-09-11 09:46:48.000000
3497,1662886008.25,2022-09-11 09:46:48.250000
3498,1662886008.5,2022-09-11 09:46:48.500000
3499,1662886008.75,2022-09-11 09:46:48.750000
3500,1662886009.0,2022-09-11 09:46:49.000000
3501,1662886009.25,2022-09-11 09:46:49.250000
3502,1662886009.5,2022-09-11 09:46:49.500000
3503,1662886009.75,2022-09-11 09:46:49.750000
3504,1662886010.0,2022-09-11 09:46:50.000000
3505,1662886010.25,2022-09-11 09:46:50.250000
3506,1662886010.5,2022-09-11 09:46:50.500000
3507,1662886010.75,2022-09-11 09:46:50.750000
3508,1662886011.0,2022-09-11 09:46:51.000000
3509,1662886011.25,2022-09-11 09:46:51.250000
3510,1662886011.5,2022-09-11 09:46:51.500000
3511,1662886011.75,2022-09-11 09:46:51.750000
3512,1662886012.0,2022-09-11 09:46:52.000000
3513,1662886012.25,2022-09-11 09:46:52.250000
3514,1662886012.5,2022-09-11 09:46:52.500000
3515,1662886012.75,2022-09-11 09:46:52.750000
3516,1662886013.0,2022-09-11 09:46:53.000000
3517,1662886013.25,2022-09-11 09:46:53.250000
3518,1662886013.5,2022-09-11 09:46:53.500000
3519,1662886013.75,2022-09-11 09:46:53.750000
3520,1662886014.0,2022-09-11 09:46:54.000000
3521,1662886014.25,2022-09-11 09:46:54.250000
3522,1662886014.5,2022-09-11 09:46:54.500000
3523,1662886014.75,2022-09-11 09:46:54.750000
3524,1662886015.0,2022-09-11 09:46:55.000000
3525,1662886015.25,2022-09-11 09:46:55.250000
3526,1662886015.5,2022-09-11 09:46:55.500000
3527,1662886015.75,2022-09-11 09:46:55.750000
3528,1662886016.0,2022-09-11 09:46:56.000000
3529,1662886016.25,2022-09-11 09:46:56.250000
3530,1662886016.5,2022-09-11 09:46:56.500000
3531,1662886016.75,2022-09-11 09:46:56.750000
3532,1662886017.0,2022-09-11 09:46:57.000000
3533,1662886017.25,2022-09-11 09:46:57.250000
3534,1662886017.5,2022-09-11 09:46:57.500000
3535,1662886017.75,2022-09-11 09:46:57.750000
3536,1662886018.0,2022-09-11 09:46:58.000000
3537,1662886018.25,2022-09-11 09:46:58.250000
3538,1662886018.5,2022-09-11 09:46:58.500000
3539,1662886018.75,2022-09-11 09:46:58.750000
3540,1662886019.0,2022-09-11 09:46:59.000000
3541,1662886019.25,2022-09-11 09:46:59.250000
3543,1662886019.75,2022-09-11 09:46:59.750000
3544,1662886020.0,2022-09-11 09:47:00.000000
3545,1662886020.25,2022-09-11 09:47:00.250000
3546,1662886020.5,2022-09-11 09:47:00.500000
4529,1662886266.25,2022-09-11 09:51:06.250000
4534,1662886267.5,2022-09-11 09:51:07.500000
4535,1662886267.75,2022-09-11 09:51:07.750000
4536,1662886268.0,2022-09-11 09:51:08.000000
4537,1662886268.25,2022-09-11 09:51:08.250000
4538,1662886268.5,2022-09-11 09:51:08.500000
4540,1662886269.0,2022-09-11 09:51:09.000000
4544,1662886270.0,2022-09-11 09:51:10.000000
5558,1662886523.5,2022-09-11 09:55:23.500000
5559,1662886523.75,2022-09-11 09:55:23.750000
5560,1662886524.0,2022-09-11 09:55:24.000000
5565,1662886525.25,2022-09-11 09:55:25.250000
5566,1662886525.5,2022-09-11 09:55:25.500000
5579,1662886528.75,2022-09-11 09:55:28.750000
5647,1662886545.75,2022-09-11 09:55:45.750000
5650,1662886546.5,2022-09-11 09:55:46.500000
5651,1662886546.75,2022-09-11 09:55:46.750000
5654,1662886547.5,2022-09-11 09:55:47.500000
5667,1662886550.75,2022-09-11 09:55:50.750000
5668,1662886551.0,2022-09-11 09:55:51.000000
5669,1662886551.25,2022-09-11 09:55:51.250000
5670,1662886551.5,2022-09-11 09:55:51.500000
5672,1662886552.0,2022-09-11 09:55:52.000000
5674,1662886552.5,2022-09-11 09:55:52.500000
5675,1662886552.75,2022-09-11 09:55:52.750000
5676,1662886553.0,2022-09-11 09:55:53.000000
5681,1662886554.25,2022-09-11 09:55:54.250000
5682,1662886554.5,2022-09-11 09:55:54.500000
5685,1662886555.25,2022-09-11 09:55:55.250000
5686,1662886555.5,2022-09-11 09:55:55.500000
5687,1662886555.75,2022-09-11 09:55:55.750000
5689,1662886556.25,2022-09-11 09:55:56.250000
5691,1662886556.75,2022-09-11 09:55:56.750000
5692,1662886557.0,2022-09-11 09:55:57.000000
5694,1662886557.5,2022-09-11 09:55:57.500000
5695,1662886557.75,2022-09-11 09:55:57.750000
5696,1662886558.0,2022-09-11 09:55:58.000000
5697,1662886558.25,2022-09-11 09:55:58.250000
5699,1662886558.75,2022-09-11 09:55:58.750000
5700,1662886559.0,2022-09-11 09:55:59.000000
5701,1662886559.25,2022-09-11 09:55:59.250000
5702,1662886559.5,2022-09-11 09:55:59.500000
5703,1662886559.75,2022-09-11 09:55:59.750000
5704,1662886560.0,2022-09-11 09:56:00.000000
5705,1662886560.25,2022-09-11 09:56:00.250000
5706,1662886560.5,2022-09-11 09:56:00.500000
5707,1662886560.75,2022-09-11 09:56:00.750000
