,date_time,date_time_str
57,1662885148.25,2022-09-11 09:32:28.250000
58,1662885148.5,2022-09-11 09:32:28.500000
59,1662885148.75,2022-09-11 09:32:28.750000
60,1662885149.0,2022-09-11 09:32:29.000000
61,1662885149.25,2022-09-11 09:32:29.250000
62,1662885149.5,2022-09-11 09:32:29.500000
63,1662885149.75,2022-09-11 09:32:29.750000
64,1662885150.0,2022-09-11 09:32:30.000000
65,1662885150.25,2022-09-11 09:32:30.250000
66,1662885150.5,2022-09-11 09:32:30.500000
67,1662885150.75,2022-09-11 09:32:30.750000
68,1662885151.0,2022-09-11 09:32:31.000000
69,1662885151.25,2022-09-11 09:32:31.250000
70,1662885151.5,2022-09-11 09:32:31.500000
71,1662885151.75,2022-09-11 09:32:31.750000
72,1662885152.0,2022-09-11 09:32:32.000000
73,1662885152.25,2022-09-11 09:32:32.250000
74,1662885152.5,2022-09-11 09:32:32.500000
75,1662885152.75,2022-09-11 09:32:32.750000
76,1662885153.0,2022-09-11 09:32:33.000000
77,1662885153.25,2022-09-11 09:32:33.250000
78,1662885153.5,2022-09-11 09:32:33.500000
79,1662885153.75,2022-09-11 09:32:33.750000
80,1662885154.0,2022-09-11 09:32:34.000000
81,1662885154.25,2022-09-11 09:32:34.250000
82,1662885154.5,2022-09-11 09:32:34.500000
83,1662885154.75,2022-09-11 09:32:34.750000
84,1662885155.0,2022-09-11 09:32:35.000000
85,1662885155.25,2022-09-11 09:32:35.250000
86,1662885155.5,2022-09-11 09:32:35.500000
87,1662885155.75,2022-09-11 09:32:35.750000
88,1662885156.0,2022-09-11 09:32:36.000000
89,1662885156.25,2022-09-11 09:32:36.250000
90,1662885156.5,2022-09-11 09:32:36.500000
91,1662885156.75,2022-09-11 09:32:36.750000
92,1662885157.0,2022-09-11 09:32:37.000000
93,1662885157.25,2022-09-11 09:32:37.250000
94,1662885157.5,2022-09-11 09:32:37.500000
95,1662885157.75,2022-09-11 09:32:37.750000
96,1662885158.0,2022-09-11 09:32:38.000000
97,1662885158.25,2022-09-11 09:32:38.250000
98,1662885158.5,2022-09-11 09:32:38.500000
99,1662885158.75,2022-09-11 09:32:38.750000
100,1662885159.0,2022-09-11 09:32:39.000000
101,1662885159.25,2022-09-11 09:32:39.250000
102,1662885159.5,2022-09-11 09:32:39.500000
103,1662885159.75,2022-09-11 09:32:39.750000
104,1662885160.0,2022-09-11 09:32:40.000000
105,1662885160.25,2022-09-11 09:32:40.250000
106,1662885160.5,2022-09-11 09:32:40.500000
107,1662885160.75,2022-09-11 09:32:40.750000
108,1662885161.0,2022-09-11 09:32:41.000000
109,1662885161.25,2022-09-11 09:32:41.250000
110,1662885161.5,2022-09-11 09:32:41.500000
111,1662885161.75,2022-09-11 09:32:41.750000
112,1662885162.0,2022-09-11 09:32:42.000000
113,1662885162.25,2022-09-11 09:32:42.250000
114,1662885162.5,2022-09-11 09:32:42.500000
115,1662885162.75,2022-09-11 09:32:42.750000
116,1662885163.0,2022-09-11 09:32:43.000000
117,1662885163.25,2022-09-11 09:32:43.250000
118,1662885163.5,2022-09-11 09:32:43.500000
119,1662885163.75,2022-09-11 09:32:43.750000
120,1662885164.0,2022-09-11 09:32:44.000000
121,1662885164.25,2022-09-11 09:32:44.250000
122,1662885164.5,2022-09-11 09:32:44.500000
123,1662885164.75,2022-09-11 09:32:44.750000
124,1662885165.0,2022-09-11 09:32:45.000000
125,1662885165.25,2022-09-11 09:32:45.250000
126,1662885165.5,2022-09-11 09:32:45.500000
127,1662885165.75,2022-09-11 09:32:45.750000
128,1662885166.0,2022-09-11 09:32:46.000000
129,1662885166.25,2022-09-11 09:32:46.250000
130,1662885166.5,2022-09-11 09:32:46.500000
131,1662885166.75,2022-09-11 09:32:46.750000
132,1662885167.0,2022-09-11 09:32:47.000000
133,1662885167.25,2022-09-11 09:32:47.250000
134,1662885167.5,2022-09-11 09:32:47.500000
135,1662885167.75,2022-09-11 09:32:47.750000
136,1662885168.0,2022-09-11 09:32:48.000000
137,1662885168.25,2022-09-11 09:32:48.250000
138,1662885168.5,2022-09-11 09:32:48.500000
139,1662885168.75,2022-09-11 09:32:48.750000
140,1662885169.0,2022-09-11 09:32:49.000000
141,1662885169.25,2022-09-11 09:32:49.250000
142,1662885169.5,2022-09-11 09:32:49.500000
143,1662885169.75,2022-09-11 09:32:49.750000
144,1662885170.0,2022-09-11 09:32:50.000000
145,1662885170.25,2022-09-11 09:32:50.250000
146,1662885170.5,2022-09-11 09:32:50.500000
147,1662885170.75,2022-09-11 09:32:50.750000
148,1662885171.0,2022-09-11 09:32:51.000000
149,1662885171.25,2022-09-11 09:32:51.250000
150,1662885171.5,2022-09-11 09:32:51.500000
151,1662885171.75,2022-09-11 09:32:51.750000
152,1662885172.0,2022-09-11 09:32:52.000000
153,1662885172.25,2022-09-11 09:32:52.250000
154,1662885172.5,2022-09-11 09:32:52.500000
155,1662885172.75,2022-09-11 09:32:52.750000
156,1662885173.0,2022-09-11 09:32:53.000000
157,1662885173.25,2022-09-11 09:32:53.250000
158,1662885173.5,2022-09-11 09:32:53.500000
159,1662885173.75,2022-09-11 09:32:53.750000
160,1662885174.0,2022-09-11 09:32:54.000000
161,1662885174.25,2022-09-11 09:32:54.250000
162,1662885174.5,2022-09-11 09:32:54.500000
163,1662885174.75,2022-09-11 09:32:54.750000
164,1662885175.0,2022-09-11 09:32:55.000000
165,1662885175.25,2022-09-11 09:32:55.250000
166,1662885175.5,2022-09-11 09:32:55.500000
167,1662885175.75,2022-09-11 09:32:55.750000
168,1662885176.0,2022-09-11 09:32:56.000000
169,1662885176.25,2022-09-11 09:32:56.250000
170,1662885176.5,2022-09-11 09:32:56.500000
171,1662885176.75,2022-09-11 09:32:56.750000
172,1662885177.0,2022-09-11 09:32:57.000000
173,1662885177.25,2022-09-11 09:32:57.250000
174,1662885177.5,2022-09-11 09:32:57.500000
175,1662885177.75,2022-09-11 09:32:57.750000
176,1662885178.0,2022-09-11 09:32:58.000000
177,1662885178.25,2022-09-11 09:32:58.250000
178,1662885178.5,2022-09-11 09:32:58.500000
179,1662885178.75,2022-09-11 09:32:58.750000
180,1662885179.0,2022-09-11 09:32:59.000000
181,1662885179.25,2022-09-11 09:32:59.250000
182,1662885179.5,2022-09-11 09:32:59.500000
183,1662885179.75,2022-09-11 09:32:59.750000
184,1662885180.0,2022-09-11 09:33:00.000000
185,1662885180.25,2022-09-11 09:33:00.250000
186,1662885180.5,2022-09-11 09:33:00.500000
187,1662885180.75,2022-09-11 09:33:00.750000
188,1662885181.0,2022-09-11 09:33:01.000000
189,1662885181.25,2022-09-11 09:33:01.250000
190,1662885181.5,2022-09-11 09:33:01.500000
191,1662885181.75,2022-09-11 09:33:01.750000
192,1662885182.0,2022-09-11 09:33:02.000000
193,1662885182.25,2022-09-11 09:33:02.250000
194,1662885182.5,2022-09-11 09:33:02.500000
195,1662885182.75,2022-09-11 09:33:02.750000
196,1662885183.0,2022-09-11 09:33:03.000000
197,1662885183.25,2022-09-11 09:33:03.250000
198,1662885183.5,2022-09-11 09:33:03.500000
199,1662885183.75,2022-09-11 09:33:03.750000
200,1662885184.0,2022-09-11 09:33:04.000000
201,1662885184.25,2022-09-11 09:33:04.250000
202,1662885184.5,2022-09-11 09:33:04.500000
203,1662885184.75,2022-09-11 09:33:04.750000
204,1662885185.0,2022-09-11 09:33:05.000000
205,1662885185.25,2022-09-11 09:33:05.250000
206,1662885185.5,2022-09-11 09:33:05.500000
207,1662885185.75,2022-09-11 09:33:05.750000
208,1662885186.0,2022-09-11 09:33:06.000000
209,1662885186.25,2022-09-11 09:33:06.250000
210,1662885186.5,2022-09-11 09:33:06.500000
211,1662885186.75,2022-09-11 09:33:06.750000
212,1662885187.0,2022-09-11 09:33:07.000000
213,1662885187.25,2022-09-11 09:33:07.250000
214,1662885187.5,2022-09-11 09:33:07.500000
215,1662885187.75,2022-09-11 09:33:07.750000
216,1662885188.0,2022-09-11 09:33:08.000000
217,1662885188.25,2022-09-11 09:33:08.250000
218,1662885188.5,2022-09-11 09:33:08.500000
219,1662885188.75,2022-09-11 09:33:08.750000
220,1662885189.0,2022-09-11 09:33:09.000000
221,1662885189.25,2022-09-11 09:33:09.250000
222,1662885189.5,2022-09-11 09:33:09.500000
223,1662885189.75,2022-09-11 09:33:09.750000
224,1662885190.0,2022-09-11 09:33:10.000000
225,1662885190.25,2022-09-11 09:33:10.250000
226,1662885190.5,2022-09-11 09:33:10.500000
227,1662885190.75,2022-09-11 09:33:10.750000
228,1662885191.0,2022-09-11 09:33:11.000000
229,1662885191.25,2022-09-11 09:33:11.250000
230,1662885191.5,2022-09-11 09:33:11.500000
231,1662885191.75,2022-09-11 09:33:11.750000
232,1662885192.0,2022-09-11 09:33:12.000000
233,1662885192.25,2022-09-11 09:33:12.250000
234,1662885192.5,2022-09-11 09:33:12.500000
235,1662885192.75,2022-09-11 09:33:12.750000
236,1662885193.0,2022-09-11 09:33:13.000000
237,1662885193.25,2022-09-11 09:33:13.250000
238,1662885193.5,2022-09-11 09:33:13.500000
239,1662885193.75,2022-09-11 09:33:13.750000
240,1662885194.0,2022-09-11 09:33:14.000000
241,1662885194.25,2022-09-11 09:33:14.250000
242,1662885194.5,2022-09-11 09:33:14.500000
243,1662885194.75,2022-09-11 09:33:14.750000
244,1662885195.0,2022-09-11 09:33:15.000000
245,1662885195.25,2022-09-11 09:33:15.250000
246,1662885195.5,2022-09-11 09:33:15.500000
247,1662885195.75,2022-09-11 09:33:15.750000
248,1662885196.0,2022-09-11 09:33:16.000000
249,1662885196.25,2022-09-11 09:33:16.250000
250,1662885196.5,2022-09-11 09:33:16.500000
251,1662885196.75,2022-09-11 09:33:16.750000
252,1662885197.0,2022-09-11 09:33:17.000000
253,1662885197.25,2022-09-11 09:33:17.250000
254,1662885197.5,2022-09-11 09:33:17.500000
255,1662885197.75,2022-09-11 09:33:17.750000
256,1662885198.0,2022-09-11 09:33:18.000000
257,1662885198.25,2022-09-11 09:33:18.250000
258,1662885198.5,2022-09-11 09:33:18.500000
259,1662885198.75,2022-09-11 09:33:18.750000
260,1662885199.0,2022-09-11 09:33:19.000000
261,1662885199.25,2022-09-11 09:33:19.250000
262,1662885199.5,2022-09-11 09:33:19.500000
263,1662885199.75,2022-09-11 09:33:19.750000
264,1662885200.0,2022-09-11 09:33:20.000000
265,1662885200.25,2022-09-11 09:33:20.250000
266,1662885200.5,2022-09-11 09:33:20.500000
267,1662885200.75,2022-09-11 09:33:20.750000
268,1662885201.0,2022-09-11 09:33:21.000000
269,1662885201.25,2022-09-11 09:33:21.250000
270,1662885201.5,2022-09-11 09:33:21.500000
271,1662885201.75,2022-09-11 09:33:21.750000
272,1662885202.0,2022-09-11 09:33:22.000000
273,1662885202.25,2022-09-11 09:33:22.250000
274,1662885202.5,2022-09-11 09:33:22.500000
275,1662885202.75,2022-09-11 09:33:22.750000
276,1662885203.0,2022-09-11 09:33:23.000000
277,1662885203.25,2022-09-11 09:33:23.250000
278,1662885203.5,2022-09-11 09:33:23.500000
279,1662885203.75,2022-09-11 09:33:23.750000
280,1662885204.0,2022-09-11 09:33:24.000000
281,1662885204.25,2022-09-11 09:33:24.250000
282,1662885204.5,2022-09-11 09:33:24.500000
283,1662885204.75,2022-09-11 09:33:24.750000
284,1662885205.0,2022-09-11 09:33:25.000000
285,1662885205.25,2022-09-11 09:33:25.250000
286,1662885205.5,2022-09-11 09:33:25.500000
287,1662885205.75,2022-09-11 09:33:25.750000
288,1662885206.0,2022-09-11 09:33:26.000000
289,1662885206.25,2022-09-11 09:33:26.250000
290,1662885206.5,2022-09-11 09:33:26.500000
291,1662885206.75,2022-09-11 09:33:26.750000
292,1662885207.0,2022-09-11 09:33:27.000000
293,1662885207.25,2022-09-11 09:33:27.250000
294,1662885207.5,2022-09-11 09:33:27.500000
295,1662885207.75,2022-09-11 09:33:27.750000
296,1662885208.0,2022-09-11 09:33:28.000000
297,1662885208.25,2022-09-11 09:33:28.250000
298,1662885208.5,2022-09-11 09:33:28.500000
299,1662885208.75,2022-09-11 09:33:28.750000
300,1662885209.0,2022-09-11 09:33:29.000000
301,1662885209.25,2022-09-11 09:33:29.250000
302,1662885209.5,2022-09-11 09:33:29.500000
303,1662885209.75,2022-09-11 09:33:29.750000
304,1662885210.0,2022-09-11 09:33:30.000000
305,1662885210.25,2022-09-11 09:33:30.250000
306,1662885210.5,2022-09-11 09:33:30.500000
307,1662885210.75,2022-09-11 09:33:30.750000
308,1662885211.0,2022-09-11 09:33:31.000000
309,1662885211.25,2022-09-11 09:33:31.250000
310,1662885211.5,2022-09-11 09:33:31.500000
311,1662885211.75,2022-09-11 09:33:31.750000
312,1662885212.0,2022-09-11 09:33:32.000000
313,1662885212.25,2022-09-11 09:33:32.250000
314,1662885212.5,2022-09-11 09:33:32.500000
315,1662885212.75,2022-09-11 09:33:32.750000
316,1662885213.0,2022-09-11 09:33:33.000000
317,1662885213.25,2022-09-11 09:33:33.250000
318,1662885213.5,2022-09-11 09:33:33.500000
319,1662885213.75,2022-09-11 09:33:33.750000
320,1662885214.0,2022-09-11 09:33:34.000000
321,1662885214.25,2022-09-11 09:33:34.250000
322,1662885214.5,2022-09-11 09:33:34.500000
323,1662885214.75,2022-09-11 09:33:34.750000
324,1662885215.0,2022-09-11 09:33:35.000000
325,1662885215.25,2022-09-11 09:33:35.250000
326,1662885215.5,2022-09-11 09:33:35.500000
327,1662885215.75,2022-09-11 09:33:35.750000
328,1662885216.0,2022-09-11 09:33:36.000000
329,1662885216.25,2022-09-11 09:33:36.250000
330,1662885216.5,2022-09-11 09:33:36.500000
331,1662885216.75,2022-09-11 09:33:36.750000
332,1662885217.0,2022-09-11 09:33:37.000000
333,1662885217.25,2022-09-11 09:33:37.250000
334,1662885217.5,2022-09-11 09:33:37.500000
335,1662885217.75,2022-09-11 09:33:37.750000
336,1662885218.0,2022-09-11 09:33:38.000000
337,1662885218.25,2022-09-11 09:33:38.250000
338,1662885218.5,2022-09-11 09:33:38.500000
339,1662885218.75,2022-09-11 09:33:38.750000
340,1662885219.0,2022-09-11 09:33:39.000000
341,1662885219.25,2022-09-11 09:33:39.250000
342,1662885219.5,2022-09-11 09:33:39.500000
343,1662885219.75,2022-09-11 09:33:39.750000
344,1662885220.0,2022-09-11 09:33:40.000000
345,1662885220.25,2022-09-11 09:33:40.250000
346,1662885220.5,2022-09-11 09:33:40.500000
347,1662885220.75,2022-09-11 09:33:40.750000
348,1662885221.0,2022-09-11 09:33:41.000000
349,1662885221.25,2022-09-11 09:33:41.250000
350,1662885221.5,2022-09-11 09:33:41.500000
351,1662885221.75,2022-09-11 09:33:41.750000
352,1662885222.0,2022-09-11 09:33:42.000000
353,1662885222.25,2022-09-11 09:33:42.250000
354,1662885222.5,2022-09-11 09:33:42.500000
355,1662885222.75,2022-09-11 09:33:42.750000
356,1662885223.0,2022-09-11 09:33:43.000000
357,1662885223.25,2022-09-11 09:33:43.250000
358,1662885223.5,2022-09-11 09:33:43.500000
359,1662885223.75,2022-09-11 09:33:43.750000
360,1662885224.0,2022-09-11 09:33:44.000000
361,1662885224.25,2022-09-11 09:33:44.250000
362,1662885224.5,2022-09-11 09:33:44.500000
363,1662885224.75,2022-09-11 09:33:44.750000
364,1662885225.0,2022-09-11 09:33:45.000000
365,1662885225.25,2022-09-11 09:33:45.250000
366,1662885225.5,2022-09-11 09:33:45.500000
367,1662885225.75,2022-09-11 09:33:45.750000
368,1662885226.0,2022-09-11 09:33:46.000000
369,1662885226.25,2022-09-11 09:33:46.250000
370,1662885226.5,2022-09-11 09:33:46.500000
371,1662885226.75,2022-09-11 09:33:46.750000
372,1662885227.0,2022-09-11 09:33:47.000000
373,1662885227.25,2022-09-11 09:33:47.250000
374,1662885227.5,2022-09-11 09:33:47.500000
375,1662885227.75,2022-09-11 09:33:47.750000
376,1662885228.0,2022-09-11 09:33:48.000000
377,1662885228.25,2022-09-11 09:33:48.250000
378,1662885228.5,2022-09-11 09:33:48.500000
379,1662885228.75,2022-09-11 09:33:48.750000
380,1662885229.0,2022-09-11 09:33:49.000000
381,1662885229.25,2022-09-11 09:33:49.250000
382,1662885229.5,2022-09-11 09:33:49.500000
383,1662885229.75,2022-09-11 09:33:49.750000
384,1662885230.0,2022-09-11 09:33:50.000000
385,1662885230.25,2022-09-11 09:33:50.250000
386,1662885230.5,2022-09-11 09:33:50.500000
387,1662885230.75,2022-09-11 09:33:50.750000
388,1662885231.0,2022-09-11 09:33:51.000000
389,1662885231.25,2022-09-11 09:33:51.250000
390,1662885231.5,2022-09-11 09:33:51.500000
391,1662885231.75,2022-09-11 09:33:51.750000
392,1662885232.0,2022-09-11 09:33:52.000000
393,1662885232.25,2022-09-11 09:33:52.250000
394,1662885232.5,2022-09-11 09:33:52.500000
395,1662885232.75,2022-09-11 09:33:52.750000
396,1662885233.0,2022-09-11 09:33:53.000000
397,1662885233.25,2022-09-11 09:33:53.250000
398,1662885233.5,2022-09-11 09:33:53.500000
399,1662885233.75,2022-09-11 09:33:53.750000
400,1662885234.0,2022-09-11 09:33:54.000000
401,1662885234.25,2022-09-11 09:33:54.250000
402,1662885234.5,2022-09-11 09:33:54.500000
403,1662885234.75,2022-09-11 09:33:54.750000
404,1662885235.0,2022-09-11 09:33:55.000000
405,1662885235.25,2022-09-11 09:33:55.250000
406,1662885235.5,2022-09-11 09:33:55.500000
407,1662885235.75,2022-09-11 09:33:55.750000
408,1662885236.0,2022-09-11 09:33:56.000000
409,1662885236.25,2022-09-11 09:33:56.250000
410,1662885236.5,2022-09-11 09:33:56.500000
411,1662885236.75,2022-09-11 09:33:56.750000
412,1662885237.0,2022-09-11 09:33:57.000000
413,1662885237.25,2022-09-11 09:33:57.250000
414,1662885237.5,2022-09-11 09:33:57.500000
415,1662885237.75,2022-09-11 09:33:57.750000
416,1662885238.0,2022-09-11 09:33:58.000000
417,1662885238.25,2022-09-11 09:33:58.250000
418,1662885238.5,2022-09-11 09:33:58.500000
419,1662885238.75,2022-09-11 09:33:58.750000
420,1662885239.0,2022-09-11 09:33:59.000000
421,1662885239.25,2022-09-11 09:33:59.250000
422,1662885239.5,2022-09-11 09:33:59.500000
423,1662885239.75,2022-09-11 09:33:59.750000
424,1662885240.0,2022-09-11 09:34:00.000000
425,1662885240.25,2022-09-11 09:34:00.250000
426,1662885240.5,2022-09-11 09:34:00.500000
427,1662885240.75,2022-09-11 09:34:00.750000
428,1662885241.0,2022-09-11 09:34:01.000000
429,1662885241.25,2022-09-11 09:34:01.250000
430,1662885241.5,2022-09-11 09:34:01.500000
431,1662885241.75,2022-09-11 09:34:01.750000
432,1662885242.0,2022-09-11 09:34:02.000000
433,1662885242.25,2022-09-11 09:34:02.250000
434,1662885242.5,2022-09-11 09:34:02.500000
435,1662885242.75,2022-09-11 09:34:02.750000
436,1662885243.0,2022-09-11 09:34:03.000000
437,1662885243.25,2022-09-11 09:34:03.250000
438,1662885243.5,2022-09-11 09:34:03.500000
439,1662885243.75,2022-09-11 09:34:03.750000
440,1662885244.0,2022-09-11 09:34:04.000000
441,1662885244.25,2022-09-11 09:34:04.250000
442,1662885244.5,2022-09-11 09:34:04.500000
443,1662885244.75,2022-09-11 09:34:04.750000
444,1662885245.0,2022-09-11 09:34:05.000000
445,1662885245.25,2022-09-11 09:34:05.250000
446,1662885245.5,2022-09-11 09:34:05.500000
447,1662885245.75,2022-09-11 09:34:05.750000
448,1662885246.0,2022-09-11 09:34:06.000000
449,1662885246.25,2022-09-11 09:34:06.250000
450,1662885246.5,2022-09-11 09:34:06.500000
451,1662885246.75,2022-09-11 09:34:06.750000
452,1662885247.0,2022-09-11 09:34:07.000000
453,1662885247.25,2022-09-11 09:34:07.250000
454,1662885247.5,2022-09-11 09:34:07.500000
455,1662885247.75,2022-09-11 09:34:07.750000
456,1662885248.0,2022-09-11 09:34:08.000000
457,1662885248.25,2022-09-11 09:34:08.250000
458,1662885248.5,2022-09-11 09:34:08.500000
459,1662885248.75,2022-09-11 09:34:08.750000
460,1662885249.0,2022-09-11 09:34:09.000000
461,1662885249.25,2022-09-11 09:34:09.250000
462,1662885249.5,2022-09-11 09:34:09.500000
463,1662885249.75,2022-09-11 09:34:09.750000
464,1662885250.0,2022-09-11 09:34:10.000000
465,1662885250.25,2022-09-11 09:34:10.250000
466,1662885250.5,2022-09-11 09:34:10.500000
467,1662885250.75,2022-09-11 09:34:10.750000
468,1662885251.0,2022-09-11 09:34:11.000000
469,1662885251.25,2022-09-11 09:34:11.250000
470,1662885251.5,2022-09-11 09:34:11.500000
471,1662885251.75,2022-09-11 09:34:11.750000
472,1662885252.0,2022-09-11 09:34:12.000000
473,1662885252.25,2022-09-11 09:34:12.250000
474,1662885252.5,2022-09-11 09:34:12.500000
475,1662885252.75,2022-09-11 09:34:12.750000
476,1662885253.0,2022-09-11 09:34:13.000000
477,1662885253.25,2022-09-11 09:34:13.250000
478,1662885253.5,2022-09-11 09:34:13.500000
479,1662885253.75,2022-09-11 09:34:13.750000
480,1662885254.0,2022-09-11 09:34:14.000000
481,1662885254.25,2022-09-11 09:34:14.250000
482,1662885254.5,2022-09-11 09:34:14.500000
483,1662885254.75,2022-09-11 09:34:14.750000
484,1662885255.0,2022-09-11 09:34:15.000000
485,1662885255.25,2022-09-11 09:34:15.250000
486,1662885255.5,2022-09-11 09:34:15.500000
487,1662885255.75,2022-09-11 09:34:15.750000
488,1662885256.0,2022-09-11 09:34:16.000000
489,1662885256.25,2022-09-11 09:34:16.250000
490,1662885256.5,2022-09-11 09:34:16.500000
491,1662885256.75,2022-09-11 09:34:16.750000
492,1662885257.0,2022-09-11 09:34:17.000000
493,1662885257.25,2022-09-11 09:34:17.250000
494,1662885257.5,2022-09-11 09:34:17.500000
495,1662885257.75,2022-09-11 09:34:17.750000
496,1662885258.0,2022-09-11 09:34:18.000000
497,1662885258.25,2022-09-11 09:34:18.250000
498,1662885258.5,2022-09-11 09:34:18.500000
499,1662885258.75,2022-09-11 09:34:18.750000
500,1662885259.0,2022-09-11 09:34:19.000000
501,1662885259.25,2022-09-11 09:34:19.250000
502,1662885259.5,2022-09-11 09:34:19.500000
503,1662885259.75,2022-09-11 09:34:19.750000
504,1662885260.0,2022-09-11 09:34:20.000000
505,1662885260.25,2022-09-11 09:34:20.250000
506,1662885260.5,2022-09-11 09:34:20.500000
507,1662885260.75,2022-09-11 09:34:20.750000
508,1662885261.0,2022-09-11 09:34:21.000000
509,1662885261.25,2022-09-11 09:34:21.250000
510,1662885261.5,2022-09-11 09:34:21.500000
511,1662885261.75,2022-09-11 09:34:21.750000
512,1662885262.0,2022-09-11 09:34:22.000000
513,1662885262.25,2022-09-11 09:34:22.250000
514,1662885262.5,2022-09-11 09:34:22.500000
515,1662885262.75,2022-09-11 09:34:22.750000
516,1662885263.0,2022-09-11 09:34:23.000000
517,1662885263.25,2022-09-11 09:34:23.250000
518,1662885263.5,2022-09-11 09:34:23.500000
519,1662885263.75,2022-09-11 09:34:23.750000
520,1662885264.0,2022-09-11 09:34:24.000000
521,1662885264.25,2022-09-11 09:34:24.250000
522,1662885264.5,2022-09-11 09:34:24.500000
523,1662885264.75,2022-09-11 09:34:24.750000
524,1662885265.0,2022-09-11 09:34:25.000000
525,1662885265.25,2022-09-11 09:34:25.250000
526,1662885265.5,2022-09-11 09:34:25.500000
527,1662885265.75,2022-09-11 09:34:25.750000
528,1662885266.0,2022-09-11 09:34:26.000000
529,1662885266.25,2022-09-11 09:34:26.250000
530,1662885266.5,2022-09-11 09:34:26.500000
531,1662885266.75,2022-09-11 09:34:26.750000
532,1662885267.0,2022-09-11 09:34:27.000000
533,1662885267.25,2022-09-11 09:34:27.250000
534,1662885267.5,2022-09-11 09:34:27.500000
535,1662885267.75,2022-09-11 09:34:27.750000
536,1662885268.0,2022-09-11 09:34:28.000000
537,1662885268.25,2022-09-11 09:34:28.250000
538,1662885268.5,2022-09-11 09:34:28.500000
539,1662885268.75,2022-09-11 09:34:28.750000
540,1662885269.0,2022-09-11 09:34:29.000000
541,1662885269.25,2022-09-11 09:34:29.250000
542,1662885269.5,2022-09-11 09:34:29.500000
543,1662885269.75,2022-09-11 09:34:29.750000
544,1662885270.0,2022-09-11 09:34:30.000000
545,1662885270.25,2022-09-11 09:34:30.250000
546,1662885270.5,2022-09-11 09:34:30.500000
547,1662885270.75,2022-09-11 09:34:30.750000
548,1662885271.0,2022-09-11 09:34:31.000000
549,1662885271.25,2022-09-11 09:34:31.250000
550,1662885271.5,2022-09-11 09:34:31.500000
558,1662885273.5,2022-09-11 09:34:33.500000
559,1662885273.75,2022-09-11 09:34:33.750000
560,1662885274.0,2022-09-11 09:34:34.000000
561,1662885274.25,2022-09-11 09:34:34.250000
562,1662885274.5,2022-09-11 09:34:34.500000
563,1662885274.75,2022-09-11 09:34:34.750000
564,1662885275.0,2022-09-11 09:34:35.000000
565,1662885275.25,2022-09-11 09:34:35.250000
