path,labels
ltkhiem/2022-10-16/Relaxed/20221016_124352_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124415_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124437_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124459_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124521_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124543_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124605_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124627_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124649_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124713_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124735_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124757_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124819_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124902_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124925_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_124947_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125009_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125030_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125053_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125200_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125222_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125244_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125306_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125328_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125350_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125412_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125434_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125456_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125518_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125541_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125602_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_125816_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130113_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130241_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130303_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130325_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130400_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130422_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130444_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130507_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130529_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130551_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130613_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130635_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130657_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130719_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130741_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130803_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130825_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130850_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_130911_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131018_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131207_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131229_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131315_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131421_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131443_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131505_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131527_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131549_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131611_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131633_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131659_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131720_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131742_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131910_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_131932_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132016_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132041_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132102_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132124_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132146_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132208_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132230_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132314_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132647_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132709_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132817_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132839_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132923_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_132945_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133007_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133051_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133243_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133305_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133327_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133349_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133411_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133433_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133455_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133520_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133541_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133603_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133625_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133647_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133731_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133753_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133815_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133837_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_133901_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134157_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134219_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134243_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134305_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134327_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134349_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134552_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134617_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134806_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134828_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134850_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_134912_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135021_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135043_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135105_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135127_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135149_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135211_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135233_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135255_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135318_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135341_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135403_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135447_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135509_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135553_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135615_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135639_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135701_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135723_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135745_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135807_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135829_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135851_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_135913_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140021_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140043_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140127_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140149_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140211_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140233_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140317_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140403_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140438_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140522_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140544_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140712_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140734_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140758_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_140948_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141010_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141032_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141054_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141117_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141139_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141201_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141522_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141650_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141712_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141842_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141904_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_141948_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142010_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142242_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142304_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142326_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142445_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142507_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142529_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142551_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_142933_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143102_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143124_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143505_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143634_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143656_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143718_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143740_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143802_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_143824_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_144814_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145301_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145323_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145345_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145408_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145642_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145810_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_145832_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150044_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150108_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150130_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150152_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150214_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150236_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150258_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150502_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150524_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150546_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150652_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150714_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150736_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150800_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150822_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150844_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150906_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_150950_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151012_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151034_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151203_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151523_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151607_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151629_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151651_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151713_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_151820_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153127_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153638_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153700_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153722_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153744_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_153850_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_154102_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_154147_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_155539_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_155919_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_155941_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_160610_000.jpg,0
ltkhiem/2022-10-16/Relaxed/20221016_160845_000.jpg,0
ltkhiem/2022-10-16/Stress/20221016_172119_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172141_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172205_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172227_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172249_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172311_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172333_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172355_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172417_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172439_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172501_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172559_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172621_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172727_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172811_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172833_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172918_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_172940_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173002_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173024_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173046_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173108_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173130_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173152_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173214_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173238_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173300_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173322_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173344_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173428_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173450_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173512_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173534_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173557_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173641_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173725_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173809_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173853_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173915_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_173939_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_174001_000.jpg,1
ltkhiem/2022-10-16/Stress/20221016_174023_000.jpg,1
ltkhiem/2022-10-17/Relaxed/20221017_130121_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_130439_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_130501_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_130949_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_131056_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_131118_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_131140_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_132422_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_132506_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_132528_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_133016_000.jpg,0
ltkhiem/2022-10-17/Relaxed/20221017_133229_000.jpg,0
ltkhiem/2022-10-17/Stress/20221017_133313_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133357_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133419_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133441_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133503_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133525_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133547_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133631_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133653_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133716_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133738_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133800_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133822_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133844_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133906_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_133928_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134047_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134109_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134131_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134153_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134215_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134239_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134301_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134323_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134345_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134407_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134429_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134451_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134513_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134535_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134557_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134619_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134641_000.jpg,1
ltkhiem/2022-10-17/Stress/20221017_134703_000.jpg,1
