,date_time,date_time_str
1238,1662991719.5,2022-09-12 15:08:39.500000
1240,1662991720.0,2022-09-12 15:08:40.000000
1241,1662991720.25,2022-09-12 15:08:40.250000
1242,1662991720.5,2022-09-12 15:08:40.500000
1243,1662991720.75,2022-09-12 15:08:40.750000
1244,1662991721.0,2022-09-12 15:08:41.000000
1245,1662991721.25,2022-09-12 15:08:41.250000
1246,1662991721.5,2022-09-12 15:08:41.500000
1247,1662991721.75,2022-09-12 15:08:41.750000
1248,1662991722.0,2022-09-12 15:08:42.000000
1249,1662991722.25,2022-09-12 15:08:42.250000
1250,1662991722.5,2022-09-12 15:08:42.500000
1251,1662991722.75,2022-09-12 15:08:42.750000
1252,1662991723.0,2022-09-12 15:08:43.000000
1254,1662991723.5,2022-09-12 15:08:43.500000
1255,1662991723.75,2022-09-12 15:08:43.750000
1256,1662991724.0,2022-09-12 15:08:44.000000
1257,1662991724.25,2022-09-12 15:08:44.250000
1258,1662991724.5,2022-09-12 15:08:44.500000
1259,1662991724.75,2022-09-12 15:08:44.750000
1260,1662991725.0,2022-09-12 15:08:45.000000
1261,1662991725.25,2022-09-12 15:08:45.250000
1262,1662991725.5,2022-09-12 15:08:45.500000
1263,1662991725.75,2022-09-12 15:08:45.750000
1264,1662991726.0,2022-09-12 15:08:46.000000
1265,1662991726.25,2022-09-12 15:08:46.250000
1266,1662991726.5,2022-09-12 15:08:46.500000
1267,1662991726.75,2022-09-12 15:08:46.750000
1268,1662991727.0,2022-09-12 15:08:47.000000
1269,1662991727.25,2022-09-12 15:08:47.250000
1270,1662991727.5,2022-09-12 15:08:47.500000
1271,1662991727.75,2022-09-12 15:08:47.750000
1272,1662991728.0,2022-09-12 15:08:48.000000
1273,1662991728.25,2022-09-12 15:08:48.250000
1274,1662991728.5,2022-09-12 15:08:48.500000
1275,1662991728.75,2022-09-12 15:08:48.750000
1276,1662991729.0,2022-09-12 15:08:49.000000
1277,1662991729.25,2022-09-12 15:08:49.250000
1278,1662991729.5,2022-09-12 15:08:49.500000
1279,1662991729.75,2022-09-12 15:08:49.750000
1280,1662991730.0,2022-09-12 15:08:50.000000
1281,1662991730.25,2022-09-12 15:08:50.250000
1282,1662991730.5,2022-09-12 15:08:50.500000
1283,1662991730.75,2022-09-12 15:08:50.750000
1284,1662991731.0,2022-09-12 15:08:51.000000
1285,1662991731.25,2022-09-12 15:08:51.250000
1286,1662991731.5,2022-09-12 15:08:51.500000
1287,1662991731.75,2022-09-12 15:08:51.750000
1288,1662991732.0,2022-09-12 15:08:52.000000
1289,1662991732.25,2022-09-12 15:08:52.250000
1290,1662991732.5,2022-09-12 15:08:52.500000
1291,1662991732.75,2022-09-12 15:08:52.750000
1292,1662991733.0,2022-09-12 15:08:53.000000
1293,1662991733.25,2022-09-12 15:08:53.250000
1294,1662991733.5,2022-09-12 15:08:53.500000
1295,1662991733.75,2022-09-12 15:08:53.750000
1296,1662991734.0,2022-09-12 15:08:54.000000
1297,1662991734.25,2022-09-12 15:08:54.250000
1298,1662991734.5,2022-09-12 15:08:54.500000
1299,1662991734.75,2022-09-12 15:08:54.750000
1300,1662991735.0,2022-09-12 15:08:55.000000
1301,1662991735.25,2022-09-12 15:08:55.250000
1302,1662991735.5,2022-09-12 15:08:55.500000
1303,1662991735.75,2022-09-12 15:08:55.750000
1304,1662991736.0,2022-09-12 15:08:56.000000
1305,1662991736.25,2022-09-12 15:08:56.250000
1306,1662991736.5,2022-09-12 15:08:56.500000
1307,1662991736.75,2022-09-12 15:08:56.750000
1308,1662991737.0,2022-09-12 15:08:57.000000
1309,1662991737.25,2022-09-12 15:08:57.250000
1310,1662991737.5,2022-09-12 15:08:57.500000
1311,1662991737.75,2022-09-12 15:08:57.750000
1312,1662991738.0,2022-09-12 15:08:58.000000
1313,1662991738.25,2022-09-12 15:08:58.250000
1314,1662991738.5,2022-09-12 15:08:58.500000
1315,1662991738.75,2022-09-12 15:08:58.750000
1316,1662991739.0,2022-09-12 15:08:59.000000
1317,1662991739.25,2022-09-12 15:08:59.250000
1318,1662991739.5,2022-09-12 15:08:59.500000
1319,1662991739.75,2022-09-12 15:08:59.750000
1320,1662991740.0,2022-09-12 15:09:00.000000
1323,1662991740.75,2022-09-12 15:09:00.750000
1324,1662991741.0,2022-09-12 15:09:01.000000
1325,1662991741.25,2022-09-12 15:09:01.250000
1326,1662991741.5,2022-09-12 15:09:01.500000
1328,1662991742.0,2022-09-12 15:09:02.000000
1331,1662991742.75,2022-09-12 15:09:02.750000
1334,1662991743.5,2022-09-12 15:09:03.500000
1336,1662991744.0,2022-09-12 15:09:04.000000
1340,1662991745.0,2022-09-12 15:09:05.000000
1342,1662991745.5,2022-09-12 15:09:05.500000
1343,1662991745.75,2022-09-12 15:09:05.750000
1344,1662991746.0,2022-09-12 15:09:06.000000
1345,1662991746.25,2022-09-12 15:09:06.250000
1363,1662991750.75,2022-09-12 15:09:10.750000
1364,1662991751.0,2022-09-12 15:09:11.000000
1365,1662991751.25,2022-09-12 15:09:11.250000
1366,1662991751.5,2022-09-12 15:09:11.500000
1367,1662991751.75,2022-09-12 15:09:11.750000
1368,1662991752.0,2022-09-12 15:09:12.000000
1369,1662991752.25,2022-09-12 15:09:12.250000
1396,1662991759.0,2022-09-12 15:09:19.000000
1459,1662991774.75,2022-09-12 15:09:34.750000
1461,1662991775.25,2022-09-12 15:09:35.250000
2097,1662991934.25,2022-09-12 15:12:14.250000
2391,1662992007.75,2022-09-12 15:13:27.750000
2396,1662992009.0,2022-09-12 15:13:29.000000
2397,1662992009.25,2022-09-12 15:13:29.250000
2398,1662992009.5,2022-09-12 15:13:29.500000
2399,1662992009.75,2022-09-12 15:13:29.750000
2402,1662992010.5,2022-09-12 15:13:30.500000
2408,1662992012.0,2022-09-12 15:13:32.000000
2409,1662992012.25,2022-09-12 15:13:32.250000
2410,1662992012.5,2022-09-12 15:13:32.500000
2414,1662992013.5,2022-09-12 15:13:33.500000
2416,1662992014.0,2022-09-12 15:13:34.000000
2419,1662992014.75,2022-09-12 15:13:34.750000
2422,1662992015.5,2022-09-12 15:13:35.500000
2423,1662992015.75,2022-09-12 15:13:35.750000
2425,1662992016.25,2022-09-12 15:13:36.250000
2426,1662992016.5,2022-09-12 15:13:36.500000
2427,1662992016.75,2022-09-12 15:13:36.750000
2428,1662992017.0,2022-09-12 15:13:37.000000
2429,1662992017.25,2022-09-12 15:13:37.250000
2430,1662992017.5,2022-09-12 15:13:37.500000
2431,1662992017.75,2022-09-12 15:13:37.750000
2432,1662992018.0,2022-09-12 15:13:38.000000
2433,1662992018.25,2022-09-12 15:13:38.250000
2434,1662992018.5,2022-09-12 15:13:38.500000
2435,1662992018.75,2022-09-12 15:13:38.750000
2436,1662992019.0,2022-09-12 15:13:39.000000
2437,1662992019.25,2022-09-12 15:13:39.250000
2438,1662992019.5,2022-09-12 15:13:39.500000
2439,1662992019.75,2022-09-12 15:13:39.750000
2440,1662992020.0,2022-09-12 15:13:40.000000
2441,1662992020.25,2022-09-12 15:13:40.250000
2442,1662992020.5,2022-09-12 15:13:40.500000
2443,1662992020.75,2022-09-12 15:13:40.750000
2444,1662992021.0,2022-09-12 15:13:41.000000
2445,1662992021.25,2022-09-12 15:13:41.250000
2446,1662992021.5,2022-09-12 15:13:41.500000
2447,1662992021.75,2022-09-12 15:13:41.750000
2448,1662992022.0,2022-09-12 15:13:42.000000
2449,1662992022.25,2022-09-12 15:13:42.250000
2450,1662992022.5,2022-09-12 15:13:42.500000
2451,1662992022.75,2022-09-12 15:13:42.750000
2452,1662992023.0,2022-09-12 15:13:43.000000
2453,1662992023.25,2022-09-12 15:13:43.250000
2454,1662992023.5,2022-09-12 15:13:43.500000
2455,1662992023.75,2022-09-12 15:13:43.750000
2456,1662992024.0,2022-09-12 15:13:44.000000
2457,1662992024.25,2022-09-12 15:13:44.250000
2458,1662992024.5,2022-09-12 15:13:44.500000
2459,1662992024.75,2022-09-12 15:13:44.750000
2460,1662992025.0,2022-09-12 15:13:45.000000
2461,1662992025.25,2022-09-12 15:13:45.250000
2462,1662992025.5,2022-09-12 15:13:45.500000
2463,1662992025.75,2022-09-12 15:13:45.750000
2464,1662992026.0,2022-09-12 15:13:46.000000
2465,1662992026.25,2022-09-12 15:13:46.250000
2466,1662992026.5,2022-09-12 15:13:46.500000
2467,1662992026.75,2022-09-12 15:13:46.750000
2468,1662992027.0,2022-09-12 15:13:47.000000
2469,1662992027.25,2022-09-12 15:13:47.250000
2470,1662992027.5,2022-09-12 15:13:47.500000
2471,1662992027.75,2022-09-12 15:13:47.750000
2472,1662992028.0,2022-09-12 15:13:48.000000
2473,1662992028.25,2022-09-12 15:13:48.250000
2474,1662992028.5,2022-09-12 15:13:48.500000
2475,1662992028.75,2022-09-12 15:13:48.750000
2476,1662992029.0,2022-09-12 15:13:49.000000
2477,1662992029.25,2022-09-12 15:13:49.250000
2478,1662992029.5,2022-09-12 15:13:49.500000
2479,1662992029.75,2022-09-12 15:13:49.750000
2480,1662992030.0,2022-09-12 15:13:50.000000
2481,1662992030.25,2022-09-12 15:13:50.250000
2482,1662992030.5,2022-09-12 15:13:50.500000
2483,1662992030.75,2022-09-12 15:13:50.750000
2484,1662992031.0,2022-09-12 15:13:51.000000
2485,1662992031.25,2022-09-12 15:13:51.250000
2486,1662992031.5,2022-09-12 15:13:51.500000
2487,1662992031.75,2022-09-12 15:13:51.750000
2488,1662992032.0,2022-09-12 15:13:52.000000
2489,1662992032.25,2022-09-12 15:13:52.250000
2490,1662992032.5,2022-09-12 15:13:52.500000
2491,1662992032.75,2022-09-12 15:13:52.750000
2492,1662992033.0,2022-09-12 15:13:53.000000
2493,1662992033.25,2022-09-12 15:13:53.250000
2494,1662992033.5,2022-09-12 15:13:53.500000
2495,1662992033.75,2022-09-12 15:13:53.750000
2496,1662992034.0,2022-09-12 15:13:54.000000
2497,1662992034.25,2022-09-12 15:13:54.250000
2498,1662992034.5,2022-09-12 15:13:54.500000
2499,1662992034.75,2022-09-12 15:13:54.750000
2500,1662992035.0,2022-09-12 15:13:55.000000
2501,1662992035.25,2022-09-12 15:13:55.250000
2502,1662992035.5,2022-09-12 15:13:55.500000
2503,1662992035.75,2022-09-12 15:13:55.750000
2504,1662992036.0,2022-09-12 15:13:56.000000
2505,1662992036.25,2022-09-12 15:13:56.250000
2506,1662992036.5,2022-09-12 15:13:56.500000
2507,1662992036.75,2022-09-12 15:13:56.750000
2508,1662992037.0,2022-09-12 15:13:57.000000
2509,1662992037.25,2022-09-12 15:13:57.250000
2510,1662992037.5,2022-09-12 15:13:57.500000
2511,1662992037.75,2022-09-12 15:13:57.750000
2512,1662992038.0,2022-09-12 15:13:58.000000
2513,1662992038.25,2022-09-12 15:13:58.250000
2514,1662992038.5,2022-09-12 15:13:58.500000
2515,1662992038.75,2022-09-12 15:13:58.750000
2516,1662992039.0,2022-09-12 15:13:59.000000
2517,1662992039.25,2022-09-12 15:13:59.250000
2518,1662992039.5,2022-09-12 15:13:59.500000
2519,1662992039.75,2022-09-12 15:13:59.750000
2520,1662992040.0,2022-09-12 15:14:00.000000
2521,1662992040.25,2022-09-12 15:14:00.250000
2522,1662992040.5,2022-09-12 15:14:00.500000
2523,1662992040.75,2022-09-12 15:14:00.750000
2524,1662992041.0,2022-09-12 15:14:01.000000
2525,1662992041.25,2022-09-12 15:14:01.250000
2526,1662992041.5,2022-09-12 15:14:01.500000
2527,1662992041.75,2022-09-12 15:14:01.750000
2528,1662992042.0,2022-09-12 15:14:02.000000
2529,1662992042.25,2022-09-12 15:14:02.250000
2530,1662992042.5,2022-09-12 15:14:02.500000
2531,1662992042.75,2022-09-12 15:14:02.750000
2532,1662992043.0,2022-09-12 15:14:03.000000
2533,1662992043.25,2022-09-12 15:14:03.250000
2534,1662992043.5,2022-09-12 15:14:03.500000
2535,1662992043.75,2022-09-12 15:14:03.750000
2536,1662992044.0,2022-09-12 15:14:04.000000
2537,1662992044.25,2022-09-12 15:14:04.250000
2538,1662992044.5,2022-09-12 15:14:04.500000
2539,1662992044.75,2022-09-12 15:14:04.750000
2540,1662992045.0,2022-09-12 15:14:05.000000
2541,1662992045.25,2022-09-12 15:14:05.250000
2542,1662992045.5,2022-09-12 15:14:05.500000
2543,1662992045.75,2022-09-12 15:14:05.750000
2544,1662992046.0,2022-09-12 15:14:06.000000
2545,1662992046.25,2022-09-12 15:14:06.250000
2546,1662992046.5,2022-09-12 15:14:06.500000
2547,1662992046.75,2022-09-12 15:14:06.750000
2548,1662992047.0,2022-09-12 15:14:07.000000
2549,1662992047.25,2022-09-12 15:14:07.250000
2550,1662992047.5,2022-09-12 15:14:07.500000
2551,1662992047.75,2022-09-12 15:14:07.750000
2552,1662992048.0,2022-09-12 15:14:08.000000
2553,1662992048.25,2022-09-12 15:14:08.250000
2554,1662992048.5,2022-09-12 15:14:08.500000
2555,1662992048.75,2022-09-12 15:14:08.750000
2556,1662992049.0,2022-09-12 15:14:09.000000
2557,1662992049.25,2022-09-12 15:14:09.250000
2558,1662992049.5,2022-09-12 15:14:09.500000
2559,1662992049.75,2022-09-12 15:14:09.750000
2560,1662992050.0,2022-09-12 15:14:10.000000
2561,1662992050.25,2022-09-12 15:14:10.250000
2562,1662992050.5,2022-09-12 15:14:10.500000
2563,1662992050.75,2022-09-12 15:14:10.750000
2564,1662992051.0,2022-09-12 15:14:11.000000
2565,1662992051.25,2022-09-12 15:14:11.250000
2566,1662992051.5,2022-09-12 15:14:11.500000
2567,1662992051.75,2022-09-12 15:14:11.750000
2568,1662992052.0,2022-09-12 15:14:12.000000
2569,1662992052.25,2022-09-12 15:14:12.250000
2570,1662992052.5,2022-09-12 15:14:12.500000
2571,1662992052.75,2022-09-12 15:14:12.750000
2572,1662992053.0,2022-09-12 15:14:13.000000
2573,1662992053.25,2022-09-12 15:14:13.250000
2574,1662992053.5,2022-09-12 15:14:13.500000
2575,1662992053.75,2022-09-12 15:14:13.750000
2576,1662992054.0,2022-09-12 15:14:14.000000
2577,1662992054.25,2022-09-12 15:14:14.250000
2578,1662992054.5,2022-09-12 15:14:14.500000
2579,1662992054.75,2022-09-12 15:14:14.750000
2580,1662992055.0,2022-09-12 15:14:15.000000
2581,1662992055.25,2022-09-12 15:14:15.250000
2582,1662992055.5,2022-09-12 15:14:15.500000
2583,1662992055.75,2022-09-12 15:14:15.750000
2584,1662992056.0,2022-09-12 15:14:16.000000
2585,1662992056.25,2022-09-12 15:14:16.250000
2586,1662992056.5,2022-09-12 15:14:16.500000
2587,1662992056.75,2022-09-12 15:14:16.750000
2588,1662992057.0,2022-09-12 15:14:17.000000
2589,1662992057.25,2022-09-12 15:14:17.250000
2590,1662992057.5,2022-09-12 15:14:17.500000
2591,1662992057.75,2022-09-12 15:14:17.750000
2592,1662992058.0,2022-09-12 15:14:18.000000
2593,1662992058.25,2022-09-12 15:14:18.250000
2594,1662992058.5,2022-09-12 15:14:18.500000
2595,1662992058.75,2022-09-12 15:14:18.750000
2596,1662992059.0,2022-09-12 15:14:19.000000
2597,1662992059.25,2022-09-12 15:14:19.250000
2598,1662992059.5,2022-09-12 15:14:19.500000
2599,1662992059.75,2022-09-12 15:14:19.750000
2600,1662992060.0,2022-09-12 15:14:20.000000
2601,1662992060.25,2022-09-12 15:14:20.250000
2602,1662992060.5,2022-09-12 15:14:20.500000
2603,1662992060.75,2022-09-12 15:14:20.750000
2604,1662992061.0,2022-09-12 15:14:21.000000
2605,1662992061.25,2022-09-12 15:14:21.250000
2606,1662992061.5,2022-09-12 15:14:21.500000
2607,1662992061.75,2022-09-12 15:14:21.750000
2608,1662992062.0,2022-09-12 15:14:22.000000
2609,1662992062.25,2022-09-12 15:14:22.250000
2610,1662992062.5,2022-09-12 15:14:22.500000
2611,1662992062.75,2022-09-12 15:14:22.750000
2612,1662992063.0,2022-09-12 15:14:23.000000
2613,1662992063.25,2022-09-12 15:14:23.250000
2614,1662992063.5,2022-09-12 15:14:23.500000
2615,1662992063.75,2022-09-12 15:14:23.750000
2616,1662992064.0,2022-09-12 15:14:24.000000
2617,1662992064.25,2022-09-12 15:14:24.250000
2618,1662992064.5,2022-09-12 15:14:24.500000
2619,1662992064.75,2022-09-12 15:14:24.750000
2620,1662992065.0,2022-09-12 15:14:25.000000
2621,1662992065.25,2022-09-12 15:14:25.250000
2622,1662992065.5,2022-09-12 15:14:25.500000
2623,1662992065.75,2022-09-12 15:14:25.750000
2624,1662992066.0,2022-09-12 15:14:26.000000
2625,1662992066.25,2022-09-12 15:14:26.250000
2626,1662992066.5,2022-09-12 15:14:26.500000
2627,1662992066.75,2022-09-12 15:14:26.750000
2628,1662992067.0,2022-09-12 15:14:27.000000
2629,1662992067.25,2022-09-12 15:14:27.250000
2630,1662992067.5,2022-09-12 15:14:27.500000
2631,1662992067.75,2022-09-12 15:14:27.750000
2632,1662992068.0,2022-09-12 15:14:28.000000
2633,1662992068.25,2022-09-12 15:14:28.250000
2634,1662992068.5,2022-09-12 15:14:28.500000
2635,1662992068.75,2022-09-12 15:14:28.750000
2636,1662992069.0,2022-09-12 15:14:29.000000
2637,1662992069.25,2022-09-12 15:14:29.250000
2638,1662992069.5,2022-09-12 15:14:29.500000
2639,1662992069.75,2022-09-12 15:14:29.750000
2640,1662992070.0,2022-09-12 15:14:30.000000
2641,1662992070.25,2022-09-12 15:14:30.250000
2642,1662992070.5,2022-09-12 15:14:30.500000
2643,1662992070.75,2022-09-12 15:14:30.750000
2644,1662992071.0,2022-09-12 15:14:31.000000
2645,1662992071.25,2022-09-12 15:14:31.250000
2646,1662992071.5,2022-09-12 15:14:31.500000
2647,1662992071.75,2022-09-12 15:14:31.750000
2648,1662992072.0,2022-09-12 15:14:32.000000
2649,1662992072.25,2022-09-12 15:14:32.250000
2650,1662992072.5,2022-09-12 15:14:32.500000
2651,1662992072.75,2022-09-12 15:14:32.750000
2652,1662992073.0,2022-09-12 15:14:33.000000
2653,1662992073.25,2022-09-12 15:14:33.250000
2654,1662992073.5,2022-09-12 15:14:33.500000
2655,1662992073.75,2022-09-12 15:14:33.750000
2656,1662992074.0,2022-09-12 15:14:34.000000
2657,1662992074.25,2022-09-12 15:14:34.250000
2658,1662992074.5,2022-09-12 15:14:34.500000
2659,1662992074.75,2022-09-12 15:14:34.750000
2660,1662992075.0,2022-09-12 15:14:35.000000
2661,1662992075.25,2022-09-12 15:14:35.250000
2662,1662992075.5,2022-09-12 15:14:35.500000
2663,1662992075.75,2022-09-12 15:14:35.750000
2664,1662992076.0,2022-09-12 15:14:36.000000
2665,1662992076.25,2022-09-12 15:14:36.250000
2666,1662992076.5,2022-09-12 15:14:36.500000
2667,1662992076.75,2022-09-12 15:14:36.750000
2668,1662992077.0,2022-09-12 15:14:37.000000
2669,1662992077.25,2022-09-12 15:14:37.250000
2670,1662992077.5,2022-09-12 15:14:37.500000
2671,1662992077.75,2022-09-12 15:14:37.750000
2672,1662992078.0,2022-09-12 15:14:38.000000
2673,1662992078.25,2022-09-12 15:14:38.250000
2674,1662992078.5,2022-09-12 15:14:38.500000
2675,1662992078.75,2022-09-12 15:14:38.750000
2676,1662992079.0,2022-09-12 15:14:39.000000
2677,1662992079.25,2022-09-12 15:14:39.250000
2678,1662992079.5,2022-09-12 15:14:39.500000
2679,1662992079.75,2022-09-12 15:14:39.750000
2680,1662992080.0,2022-09-12 15:14:40.000000
2681,1662992080.25,2022-09-12 15:14:40.250000
2682,1662992080.5,2022-09-12 15:14:40.500000
2683,1662992080.75,2022-09-12 15:14:40.750000
2684,1662992081.0,2022-09-12 15:14:41.000000
2685,1662992081.25,2022-09-12 15:14:41.250000
2686,1662992081.5,2022-09-12 15:14:41.500000
2687,1662992081.75,2022-09-12 15:14:41.750000
2688,1662992082.0,2022-09-12 15:14:42.000000
2689,1662992082.25,2022-09-12 15:14:42.250000
2690,1662992082.5,2022-09-12 15:14:42.500000
2691,1662992082.75,2022-09-12 15:14:42.750000
2692,1662992083.0,2022-09-12 15:14:43.000000
2693,1662992083.25,2022-09-12 15:14:43.250000
2694,1662992083.5,2022-09-12 15:14:43.500000
2695,1662992083.75,2022-09-12 15:14:43.750000
2696,1662992084.0,2022-09-12 15:14:44.000000
2697,1662992084.25,2022-09-12 15:14:44.250000
2698,1662992084.5,2022-09-12 15:14:44.500000
2699,1662992084.75,2022-09-12 15:14:44.750000
2700,1662992085.0,2022-09-12 15:14:45.000000
2701,1662992085.25,2022-09-12 15:14:45.250000
2702,1662992085.5,2022-09-12 15:14:45.500000
2703,1662992085.75,2022-09-12 15:14:45.750000
2704,1662992086.0,2022-09-12 15:14:46.000000
2705,1662992086.25,2022-09-12 15:14:46.250000
2706,1662992086.5,2022-09-12 15:14:46.500000
2707,1662992086.75,2022-09-12 15:14:46.750000
2708,1662992087.0,2022-09-12 15:14:47.000000
2709,1662992087.25,2022-09-12 15:14:47.250000
2710,1662992087.5,2022-09-12 15:14:47.500000
2711,1662992087.75,2022-09-12 15:14:47.750000
2712,1662992088.0,2022-09-12 15:14:48.000000
2713,1662992088.25,2022-09-12 15:14:48.250000
2714,1662992088.5,2022-09-12 15:14:48.500000
2715,1662992088.75,2022-09-12 15:14:48.750000
2716,1662992089.0,2022-09-12 15:14:49.000000
2717,1662992089.25,2022-09-12 15:14:49.250000
2718,1662992089.5,2022-09-12 15:14:49.500000
2719,1662992089.75,2022-09-12 15:14:49.750000
2720,1662992090.0,2022-09-12 15:14:50.000000
2721,1662992090.25,2022-09-12 15:14:50.250000
2722,1662992090.5,2022-09-12 15:14:50.500000
2723,1662992090.75,2022-09-12 15:14:50.750000
2724,1662992091.0,2022-09-12 15:14:51.000000
2725,1662992091.25,2022-09-12 15:14:51.250000
2726,1662992091.5,2022-09-12 15:14:51.500000
2727,1662992091.75,2022-09-12 15:14:51.750000
2728,1662992092.0,2022-09-12 15:14:52.000000
2729,1662992092.25,2022-09-12 15:14:52.250000
2730,1662992092.5,2022-09-12 15:14:52.500000
2731,1662992092.75,2022-09-12 15:14:52.750000
2732,1662992093.0,2022-09-12 15:14:53.000000
2733,1662992093.25,2022-09-12 15:14:53.250000
2734,1662992093.5,2022-09-12 15:14:53.500000
2735,1662992093.75,2022-09-12 15:14:53.750000
2736,1662992094.0,2022-09-12 15:14:54.000000
2737,1662992094.25,2022-09-12 15:14:54.250000
2738,1662992094.5,2022-09-12 15:14:54.500000
2739,1662992094.75,2022-09-12 15:14:54.750000
2740,1662992095.0,2022-09-12 15:14:55.000000
2741,1662992095.25,2022-09-12 15:14:55.250000
2742,1662992095.5,2022-09-12 15:14:55.500000
2743,1662992095.75,2022-09-12 15:14:55.750000
2744,1662992096.0,2022-09-12 15:14:56.000000
2745,1662992096.25,2022-09-12 15:14:56.250000
2746,1662992096.5,2022-09-12 15:14:56.500000
2747,1662992096.75,2022-09-12 15:14:56.750000
2748,1662992097.0,2022-09-12 15:14:57.000000
2749,1662992097.25,2022-09-12 15:14:57.250000
2750,1662992097.5,2022-09-12 15:14:57.500000
2751,1662992097.75,2022-09-12 15:14:57.750000
2752,1662992098.0,2022-09-12 15:14:58.000000
2753,1662992098.25,2022-09-12 15:14:58.250000
2754,1662992098.5,2022-09-12 15:14:58.500000
2755,1662992098.75,2022-09-12 15:14:58.750000
2756,1662992099.0,2022-09-12 15:14:59.000000
2757,1662992099.25,2022-09-12 15:14:59.250000
2758,1662992099.5,2022-09-12 15:14:59.500000
2759,1662992099.75,2022-09-12 15:14:59.750000
2760,1662992100.0,2022-09-12 15:15:00.000000
2761,1662992100.25,2022-09-12 15:15:00.250000
2762,1662992100.5,2022-09-12 15:15:00.500000
2763,1662992100.75,2022-09-12 15:15:00.750000
2764,1662992101.0,2022-09-12 15:15:01.000000
2765,1662992101.25,2022-09-12 15:15:01.250000
2766,1662992101.5,2022-09-12 15:15:01.500000
2767,1662992101.75,2022-09-12 15:15:01.750000
2768,1662992102.0,2022-09-12 15:15:02.000000
2769,1662992102.25,2022-09-12 15:15:02.250000
2770,1662992102.5,2022-09-12 15:15:02.500000
2771,1662992102.75,2022-09-12 15:15:02.750000
2772,1662992103.0,2022-09-12 15:15:03.000000
2773,1662992103.25,2022-09-12 15:15:03.250000
2774,1662992103.5,2022-09-12 15:15:03.500000
2775,1662992103.75,2022-09-12 15:15:03.750000
